Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Residents.Tested,Residents.Population,Address,Zipcode,City,County,County.FIPS,Latitude,Longitude,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Population.Feb20,Source.Population.Feb20,Capacity,Source.Capacity,HIFLD.ID,BJS.ID,Website
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-08-31,https://www.cdcr.ca.gov/covid19/population-status-tracking/,596,89,0,NA,436,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.92691794,-117.5759442,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-01,https://www.cdcr.ca.gov/covid19/population-status-tracking/,598,89,0,NA,453,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.92691794,-117.5759442,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-02,https://www.cdcr.ca.gov/covid19/population-status-tracking/,608,89,0,NA,459,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-03,https://www.cdcr.ca.gov/covid19/population-status-tracking/,608,89,0,NA,459,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-04,https://www.cdcr.ca.gov/covid19/population-status-tracking/,623,69,0,NA,463,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1737,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-05,https://www.cdcr.ca.gov/covid19/population-status-tracking/,676,69,0,NA,465,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-06,https://www.cdcr.ca.gov/covid19/population-status-tracking/,676,69,0,NA,465,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179,-117.57594,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-07,https://www.cdcr.ca.gov/covid19/population-status-tracking/,676,69,0,NA,465,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-08,https://www.cdcr.ca.gov/covid19/population-status-tracking/,676,126,0,NA,503,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-09,https://www.cdcr.ca.gov/covid19/population-status-tracking/,709,126,0,NA,504,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,1881,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.92691794,-117.5759442,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-10,https://www.cdcr.ca.gov/covid19/population-status-tracking/,709,126,0,NA,504,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,1881,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.92691794,-117.5759442,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-11,https://www.cdcr.ca.gov/covid19/population-status-tracking/,755,127,0,NA,565,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1720,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179,-117.57594,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-12,https://www.cdcr.ca.gov/covid19/population-status-tracking/,755,127,0,NA,565,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1720,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-13,https://www.cdcr.ca.gov/covid19/population-status-tracking/,774,127,0,NA,565,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1656,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-14,https://www.cdcr.ca.gov/covid19/population-status-tracking/,775,127,0,NA,565,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-15,https://www.cdcr.ca.gov/covid19/population-status-tracking/,794,127,0,NA,587,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1522,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-16,https://www.cdcr.ca.gov/covid19/population-status-tracking/,803,128,0,NA,593,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-18,https://www.cdcr.ca.gov/covid19/population-status-tracking/,883,129,0,NA,597,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1166,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-20,https://www.cdcr.ca.gov/covid19/population-status-tracking/,940,129,0,NA,645,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1092,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-23,https://www.cdcr.ca.gov/covid19/population-status-tracking/,943,133,0,NA,649,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,1063,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-25,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1254,137,0,NA,735,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-09-29,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1303,140,0,NA,757,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1186,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-01,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1317,143,0,NA,786,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-03,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1368,148,0,NA,893,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,981,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-05,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1485,150,0,NA,907,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1173,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-07,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1495,150,0,NA,995,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-11,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1578,150,0,NA,1242,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,1431,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-12,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1578,150,0,NA,1254,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,1429,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-14,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1586,155,0,NA,1265,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,1414,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-18,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1623,156,0,NA,1419,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,1268,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-20,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1623,156,0,NA,1420,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,1266,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-23,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1641,164,0,NA,1517,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-26,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1641,171,0,NA,1528,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-28,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1653,171,0,NA,1550,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,1176,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-10-30,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1653,173,0,NA,1563,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,1149,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-11-02,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1653,173,0,NA,1567,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,1144,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
96,state,California,CALIFORNIA REHABILITATION CENTER,2020-11-04,https://www.cdcr.ca.gov/covid19/population-status-tracking/,1659,175,0,NA,1575,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130,NA,3195 WESTERN AVENUE,92860,NORCO,RIVERSIDE,6065,33.9269179390345,-117.575944249023,Prison,NA,Adult,Male,0,NA,3802,Public Records,1962,Public Records,10000856,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-03-31,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-01,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-02,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-03,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-04,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-05,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-06,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-07,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-08,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-09,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-10,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-11,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-12,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-13,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-14,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-15,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-16,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-17,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-18,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-19,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-20,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-21,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
97,state,California,CALIFORNIA STATE PRISON CORCORAN,2020-04-22,https://www.cdcr.ca.gov/covid19/population-status-tracking/,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001 KING AVENUE,93212,CORCORAN,KINGS,6031,36.06081823,-119.549121,Prison,Max/Min,Adult,Male,0,NA,3043,Public Records,3116,HIFLD,10000824,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
