State,Name,Date,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Negative,Residents.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Tested,jurisdiction,id
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-03,0,6,0,NA,0,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-04,0,6,0,NA,0,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-05,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-06,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-07,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-08,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-09,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-10,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-11,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-12,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-13,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-14,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-15,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-16,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-17,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-18,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-19,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-20,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-21,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-22,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-23,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-24,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-25,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-26,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-27,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-28,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-29,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-30,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-05-31,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-01,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-02,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-03,0,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-04,1,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-05,5,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-06,5,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-07,14,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-08,15,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-09,16,6,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-10,16,7,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-11,16,7,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-12,16,7,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-13,16,7,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-14,26,7,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-15,30,7,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-16,34,14,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-17,47,22,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-18,47,22,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-19,88,22,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-20,160,37,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-21,160,37,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-22,221,47,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-23,409,47,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-24,458,51,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-25,518,73,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-26,548,89,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-27,617,89,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-28,837,89,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-29,1059,102,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-06-30,1113,112,0,NA,0,6,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-01,1142,114,0,NA,0,8,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-02,1399,114,0,NA,14,8,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-03,1408,165,2,NA,14,13,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-04,1419,165,3,NA,17,13,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-05,1420,165,3,NA,17,13,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-06,1422,165,6,NA,48,13,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-07,1441,184,6,NA,53,14,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-08,1441,200,7,NA,299,49,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-09,1647,205,7,NA,299,49,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-10,1675,205,7,NA,322,50,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-11,1680,205,7,NA,353,50,NA,NA,NA,NA,1018,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-12,1900,205,9,NA,395,50,NA,NA,NA,NA,1332,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-13,1925,205,10,NA,510,50,NA,NA,NA,NA,1438,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-14,2032,209,10,NA,685,53,NA,NA,NA,NA,1213,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-15,2041,220,12,NA,776,53,NA,NA,NA,NA,1121,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-16,2063,226,12,NA,850,58,NA,NA,NA,NA,1133,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-17,2071,234,12,NA,901,60,NA,NA,NA,NA,1296,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-18,2079,234,12,NA,1063,60,NA,NA,NA,NA,1500,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-19,2080,234,12,NA,1086,60,NA,NA,NA,NA,1467,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-20,2089,239,13,NA,1157,63,NA,NA,NA,NA,1472,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-21,2091,244,13,NA,1179,73,NA,NA,NA,NA,1354,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-22,2092,244,14,NA,1175,73,NA,NA,NA,NA,1216,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-23,2125,251,15,NA,1197,78,NA,NA,NA,NA,1247,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-24,2131,251,16,NA,1332,78,NA,NA,NA,NA,1211,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-25,2131,251,16,NA,1332,78,NA,NA,NA,NA,1211,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-26,2155,251,17,NA,1551,78,NA,NA,NA,NA,1164,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-27,2159,252,19,NA,1554,79,NA,NA,NA,NA,1207,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-28,2166,254,19,NA,1595,79,NA,NA,NA,NA,1157,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-29,2168,258,19,NA,1713,86,NA,NA,NA,NA,983,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-30,2170,258,19,NA,1832,86,NA,NA,NA,NA,983,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-07-31,2170,258,19,NA,1847,86,NA,NA,NA,NA,979,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-01,2181,258,19,NA,1929,86,NA,NA,NA,NA,996,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-02,2184,258,19,NA,1965,86,NA,NA,NA,NA,972,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-03,2007,260,21,NA,1810,87,NA,NA,NA,NA,979,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-04,2210,260,22,NA,1965,87,NA,NA,NA,NA,1035,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-05,2214,261,23,NA,1967,87,NA,NA,NA,NA,981,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-06,2221,261,23,NA,1968,87,NA,NA,NA,NA,1004,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-07,2226,261,24,NA,1968,87,NA,NA,NA,NA,1028,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-08,2227,261,24,NA,1978,87,NA,NA,NA,NA,1018,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-09,2231,261,24,NA,2016,87,NA,NA,NA,NA,1040,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-10,2232,261,25,NA,2023,87,NA,NA,NA,NA,1043,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-11,2232,272,25,NA,2048,98,NA,NA,NA,NA,1002,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-12,2232,272,25,NA,2049,98,NA,NA,NA,NA,1020,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-14,2233,272,25,NA,2079,100,NA,NA,NA,NA,995,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-15,2236,272,25,NA,2080,100,NA,NA,NA,NA,1030,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-16,2236,272,25,NA,2080,100,NA,NA,NA,NA,1045,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-17,2236,272,25,NA,2081,100,NA,NA,NA,NA,1064,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-18,2236,275,25,NA,2081,101,NA,NA,NA,NA,1043,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-19,2236,275,25,NA,2096,101,NA,NA,NA,NA,1044,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-20,2236,275,25,NA,2120,102,NA,NA,NA,NA,1055,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-21,2236,275,25,NA,2121,102,NA,NA,NA,NA,1045,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-22,2236,275,26,NA,2123,102,NA,NA,NA,NA,1047,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-23,2236,275,26,NA,2123,102,NA,NA,NA,NA,1065,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-24,2236,275,26,NA,2123,102,NA,NA,NA,NA,1067,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-25,2236,275,26,NA,2123,102,NA,NA,NA,NA,1041,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-26,2236,276,26,NA,2125,103,NA,NA,NA,NA,1044,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-27,2236,276,26,NA,2134,103,NA,NA,NA,NA,1048,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-28,2236,276,26,NA,2136,103,NA,NA,NA,NA,1047,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-29,2236,277,26,NA,2137,103,NA,NA,NA,NA,1046,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-30,2236,277,26,NA,2140,103,NA,NA,NA,NA,1048,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-08-31,2237,277,26,NA,2140,103,NA,NA,NA,NA,1050,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-01,2237,277,26,NA,2142,103,NA,NA,NA,NA,1042,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-02,2237,277,26,NA,2143,103,NA,NA,NA,NA,1049,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-03,2237,277,26,NA,2143,103,NA,NA,NA,NA,1049,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-04,2237,272,26,NA,2146,100,NA,NA,NA,NA,1097,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-05,2237,272,26,NA,2146,100,NA,NA,NA,NA,1086,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-06,2237,272,26,NA,2146,100,NA,NA,NA,NA,1089,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-07,2237,272,26,NA,2146,100,NA,NA,NA,NA,1090,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-08,2237,287,26,NA,2147,110,NA,NA,NA,NA,1071,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-09,2237,288,26,NA,2147,186,NA,NA,NA,NA,1054,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-10,2237,288,26,NA,2147,186,NA,NA,NA,NA,1054,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-11,2237,289,26,NA,2147,212,NA,NA,NA,NA,1071,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-12,2237,289,26,NA,2147,212,NA,NA,NA,NA,1071,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-13,2237,289,26,NA,2147,212,NA,NA,NA,NA,1060,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-14,2237,289,26,NA,2147,212,NA,NA,NA,NA,1052,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-15,2237,289,26,NA,2147,212,NA,NA,NA,NA,1032,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-16,2237,289,26,NA,2148,212,NA,NA,NA,NA,1018,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-18,2240,289,26,NA,2150,236,NA,NA,NA,NA,1000,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-20,2240,289,26,NA,2150,236,NA,NA,NA,NA,1010,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-23,2240,289,26,NA,2150,266,NA,NA,NA,NA,1037,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-25,2240,290,27,NA,2153,266,NA,NA,NA,NA,1032,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-09-29,2240,290,27,NA,2153,266,NA,NA,NA,NA,1033,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-01,2241,290,28,NA,2153,267,NA,NA,NA,NA,1018,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-03,2241,290,28,NA,2153,269,NA,NA,NA,NA,1009,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-05,2239,290,28,NA,2153,269,NA,NA,NA,NA,1006,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-07,2238,291,28,NA,2152,269,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-11,2239,294,28,NA,2152,269,NA,NA,NA,NA,997,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-12,2239,294,28,NA,2152,269,NA,NA,NA,NA,1000,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-14,2239,298,28,NA,2152,269,NA,NA,NA,NA,1071,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-18,2239,298,28,NA,2152,269,NA,NA,NA,NA,1089,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-20,2239,298,28,NA,2152,283,NA,NA,NA,NA,1101,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-23,2239,313,28,NA,2152,290,NA,NA,NA,NA,1072,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-26,2238,315,28,NA,2152,293,NA,NA,NA,NA,1161,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-28,2238,315,28,NA,2152,295,NA,NA,NA,NA,1174,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-10-30,2238,316,28,NA,2152,295,NA,NA,NA,NA,1104,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-11-02,2240,316,28,NA,2152,295,NA,NA,NA,NA,1262,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SAN QUENTIN,2020-11-04,2240,317,28,NA,2152,302,NA,NA,NA,NA,1236,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-03-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-03,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-04,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-05,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-06,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-07,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-09,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-19,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-20,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,CALIFORNIA STATE PRISON SOLANO,2020-04-21,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
